projectRcn,projectID,projectAcronym,role,id,name,shortName,activityType,endOfParticipation,ecContribution,country,street,city,postCode,organizationUrl,vatNumber,contactForm,contactType,contactTitle,contactFirstNames,contactLastNames,contactFunction,contactTelephoneNumber,contactFaxNumber
200847,693477,ACCOMPLISSH,participant,999500805,SVEUCILISTE U ZAGREBU FILOZOFSKI FAKULTET,FFZG,HES,false,123213.75,HR,IVANA LUCICA 3,ZAGREB,10000,NA,HR90633715804,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=999500805&projectId=693477&programId=31045243,NA,NA,NA,NA,NA,NA,NA
199936,691051,CARDIALLY,participant,928508542,DIASENS DOO BEOGRAD,DIASENS,OTH,false,76500,RS,MIHAJLA PETROVICA ALASA 12-14,BEOGRAD,11000,NA,RS107414588,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=928508542&projectId=691051&programId=31045243,NA,NA,NA,NA,NA,NA,NA
199902,689947,STARR,participant,989911773,ISTRAZIVACKO-RAZVOJNI INSTITUT RT-RK DOO ZA SISTEME ZASNOVANE NA RACUNARIMA NOVI SAD,RTRK,OTH,false,468125,RS,Narodnog fronta 23a,NOVI SAD,21000,NA,RS103843913,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=989911773&projectId=689947&programId=31045243,NA,NA,NA,NA,NA,NA,NA
199960,691763,Biomasud Plus,participant,941290717,ZELENA ENERGETSKA ZADRUGA ZA USLUGE,ZEZ,OTH,false,83562.5,HR,BUKOVACKA CESTA 110,GRAD ZAGREB,10000,NA,HR13278092880,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=941290717&projectId=691763&programId=31045243,NA,NA,NA,NA,NA,NA,NA
199730,667364,INHERIT,participant,998754002,J.Z.U. INSTITUT ZA JAVNO ZDRAVJE NA REPUBLIKA MAKEDONIJA SKOPJE,IJZRM,HES,false,134762.5,MK,DIVIZIJA 50 BR 6,SKOPJE,1000,www.rzzz.org.mk,MK4030982108064,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=998754002&projectId=667364&programId=31045243,NA,NA,NA,NA,NA,NA,NA
200850,696077,ODYSSEE-MURE,participant,943258362,ELEKTROTEHNICKI INSTITUT NIKOLA TESLA AKCIONARSKO DRUSTVO BEOGRAD SAVSKI VENEC,IEENT,OTH,false,25000,RS,KOSTE GLAVINICA 8A,BELGRADE,11000,NA,RS100219537,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=943258362&projectId=696077&programId=31045243,NA,NA,NA,NA,NA,NA,NA
200850,696077,ODYSSEE-MURE,participant,999570063,ENERGETSKI INSTITUT HRVOJE POZAR,EIHP,HES,false,28990,HR,SAVSKA CESTA 163,ZAGREB,10000,NA,HR43980170614,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=999570063&projectId=696077&programId=31045243,NA,NA,NA,NA,NA,NA,NA
197975,674808,INNO EEN-M,participant,984298480,FOUNDATION FOR MANAGEMENT AND INDUSTRIAL RESEARCH FOUNDATION SKOPJE,FOUNDATION,HES,false,NA,MK,16TA MAKEDONSKA BRIGADA 13B,SKOPJE,1001,www.mir.org.mk,MK4030002449839,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=984298480&projectId=674808&programId=31045243,NA,NA,NA,NA,NA,NA,NA
197975,674808,INNO EEN-M,participant,963408463,ECONOMIC CHAMBER OF MACEDONIA,ECM,HES,false,NA,MK,Dimitrie Cupovski  13,Skopje,1000,NA,MK4030962253440,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=963408463&projectId=674808&programId=31045243,NA,NA,NA,NA,NA,NA,NA
197975,674808,INNO EEN-M,coordinator,999588493,Ss. CYRIL AND METHODIUS UNIVERSITY IN SKOPJE,Ss. Cyril and Methodius University in Skopje,HES,false,7677.6,MK,BLVD GOCE DELCEV 9,SKOPJE,1000,www.ukim.edu.mk,MK4030979223120,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=999588493&projectId=674808&programId=31045243,NA,NA,NA,NA,NA,NA,NA
198045,662287,CONCERT,participant,998300333,Institut za medicinska istrazivanja i medicinu rada,IMROH,HES,false,26813.71,HR,Ksaverska  2,Zagreb,10000,http://www.imi.hr,HR30285469659,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=998300333&projectId=662287&programId=31045243,NA,NA,NA,NA,NA,NA,NA
198751,674854,SSBI-CRO-KAM-2,participant,938550758,"HRVATSKA AGENCIJA ZA MALO GOSPODARSTVO, INOVACIJE I INVESTICIJE",HAMAG-BICRO,HES,false,18768,HR,PRILAZ GJURE DEZELICA 7,ZAGREB,10000,www.hamaginvest.hr,HR25609559342,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=938550758&projectId=674854&programId=31045243,NA,NA,NA,NA,NA,NA,NA
198751,674854,SSBI-CRO-KAM-2,participant,984224081,TERA TEHNOPOLIS DOO ZA PROMICANJE NOVIH TEHNOLOGIJA INOVACIJA I PODUZETNISTVA,TERA TEHNOPOLIS,HES,false,34452,HR,TRG LJUDEVITA GAJA 6,OSIJEK,31000,NA,HR39077073015,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=984224081&projectId=674854&programId=31045243,NA,NA,NA,NA,NA,NA,NA
198751,674854,SSBI-CRO-KAM-2,participant,999818189,SVEUCILISTE U SPLITU,UNIST,HES,false,24771,HR,POLJICKA CESTA 35,SPLIT,21000,www.unist.hr,HR29845096215,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=999818189&projectId=674854&programId=31045243,NA,NA,NA,NA,NA,NA,NA
198751,674854,SSBI-CRO-KAM-2,coordinator,998670970,CROATIAN CHAMBER OF ECONOMY CCE,CCE,HES,false,NA,HR,ROOSEVELTOV TRG  2,ZAGREB,10000,www.hgk.hr,HR85167032587,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=998670970&projectId=674854&programId=31045243,NA,NA,NA,NA,NA,NA,NA
198751,674854,SSBI-CRO-KAM-2,participant,986284264,"STEP RI ZNANSTVENO - TEHNOLOGIJSKI PARK SVEUCILISTA U RIJECI, DRUZBA ZOMEJENO ODGOVORNOSTJO ZA INOVACIJEI TRANSFER TEHNOLOGIJE",Znanstveno-tehnologijski park SuR,OTH,false,NA,HR,RADMILE MATEJCIC 10,RIJEKA,51000,NA,HR70410022758,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=986284264&projectId=674854&programId=31045243,NA,NA,NA,NA,NA,NA,NA
198751,674854,SSBI-CRO-KAM-2,participant,953175933,TEHNOLOSKI PARK VARAZDIN DOO ZA INKUBACIJU INOVATIVNIH TEHNOLOGIJSKIHPODUZECA,TECHNOLOGY PARK VARAZDIN,OTH,false,19386,HR,ZAGREBACKA  89B,VARAZDIN,42000,NA,HR18115028597,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=953175933&projectId=674854&programId=31045243,NA,NA,NA,NA,NA,NA,NA
199374,711459,COMPA,coordinator,997124014,ALVEUS DOO ZA SAVJETOVANJE I INZENJERING,AS2CON - Alveus,OTH,false,50000,HR,KVATERNIKOVA 62B,RIJEKA,51000,www.as2con.com,HR43667383517,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=997124014&projectId=711459&programId=31045243,NA,NA,NA,NA,NA,NA,NA
199295,711618,PerMarDrive,coordinator,944148725,TEMA AUTOMATIZACIJA U INDUSTRIJI DOO,TEMA,OTH,false,50000,HR,JOSIPA VOLTICA 14/P,PULA,52100,NA,HR45625562158,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=944148725&projectId=711618&programId=31045243,NA,NA,NA,NA,NA,NA,NA
198797,681120,SmokeFreeBrain,participant,972166011,INSTITUT ZA PLUCNE BOLESTI VOJVODINE,IPBV,HES,false,120200,RS,PUT DOKTORA GOLDMANA 4,SREMSKA KAMENICA,21204,NA,RS100804605,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=972166011&projectId=681120&programId=31045243,NA,NA,NA,NA,NA,NA,NA
198566,699132,Blink,coordinator,998579790,AMPHINICY DOO ZA RACUNALNE AKTIVNOSTI I ZASTUPANJE,Amphinicy,OTH,false,50000,HR,TRG NIKOLE SUBICA ZRINSKOG 15,ZAGREB,10000,NA,HR48223755696,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=998579790&projectId=699132&programId=31045243,NA,NA,NA,NA,NA,NA,NA
198258,674939,CESSDA-SaW,participant,986245076,INSTITUT EKONOMSKIH NAUKA,IEN,HES,false,16937.5,RS,ZMAJ JOVINA STR 12,BEOGRAD,11000,www.ien.bg.ac.rs,RS100039204,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=986245076&projectId=674939&programId=31045243,NA,NA,NA,NA,NA,NA,NA
198258,674939,CESSDA-SaW,participant,999500805,SVEUCILISTE U ZAGREBU FILOZOFSKI FAKULTET,FFZG,HES,false,19375,HR,IVANA LUCICA 3,ZAGREB,10000,NA,HR90633715804,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=999500805&projectId=674939&programId=31045243,NA,NA,NA,NA,NA,NA,NA
197165,672915,HybridBatteryPack,coordinator,951829864,RIMAC AUTOMOBILI DOO ZA PROIZVODNJUAUTOMOBILA,Rimac,OTH,false,50000,HR,LJUBLJANSKA 7,SVETA NADELJA,10431,NA,HR53943536946,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=951829864&projectId=672915&programId=31045243,NA,NA,NA,NA,NA,NA,NA
197443,664932,NUCLEUS,participant,990574089,"MATEMATICKI INSTITUT SANU, BEOGRAD",MISANU,HES,false,67500,RS,ULICA KNEZA MIHAILA 36,BEOGRAD,11000,http://www.mi.sanu.ac.rs/,RS100056973,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=990574089&projectId=664932&programId=31045243,NA,NA,NA,NA,NA,NA,NA
197358,672990,BIGWHEAT,coordinator,936972859,BIOGRANUM DOO ZA ISTRAZIVANJE RAZVOJ USLUGE I KONSALTING U AGRIO BIOGEHNOLOGIJI NOVI SAD,Biogranum d.o.o.,OTH,false,50000,RS,TOPLICE MILANA 20,NOVI SAD,21000,NA,RS108149807,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=936972859&projectId=672990&programId=31045243,NA,NA,NA,NA,NA,NA,NA
212692,755320,TAXINOMISIS,participant,997234012,ISTRAZIVACKO RAZVOJNI CENTAR ZA BIOINZENJERING BIOIRC DOO,BioIRC,OTH,false,181250,RS,PRVOSLAVA STOJANOVICA STREET 6,KRAGUJEVAC,34000,NA,RS105493828,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=997234012&projectId=755320&programId=31045243,NA,NA,NA,NA,NA,NA,NA
212692,755320,TAXINOMISIS,participant,999891424,"FACULTY OF MEDICINE, UNIVERSITY OF BELGRADE",UBEO,HES,false,350000,RS,"Dr Subotica, 8",BELGRADE,11000,http://www.med.bg.ac.yu,RS100221404,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=999891424&projectId=755320&programId=31045243,NA,NA,NA,NA,NA,NA,NA
205212,699356,EEN Serbia SGA,participant,998833736,UNIVERZITET U NISU,UNI,HES,false,NA,RS,UNIVERZITETSKI TRG 2,NIS,18000,http://www.ni.ac.yu,RS100335096,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=998833736&projectId=699356&programId=31045243,NA,NA,NA,NA,NA,NA,NA
205212,699356,EEN Serbia SGA,participant,974830407,INOVACIONI CENTAR MASINSKOG FAKULTETA DOO,ICMF,OTH,false,6666.66,RS,KRALJICE MARIJE 16,BEOGRAD,11000,NA,RS104274412,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=974830407&projectId=699356&programId=31045243,NA,NA,NA,NA,NA,NA,NA
205212,699356,EEN Serbia SGA,participant,921005592,DEVELOPMENT AGENCY OF SERBIA,DAS,HES,false,NA,RS,KNEZA MILOSA 12,BELGRADE,11000,NA,NA,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=921005592&projectId=699356&programId=31045243,NA,NA,NA,NA,NA,NA,NA
205212,699356,EEN Serbia SGA,participant,933798146,POSLOVNI INKUBATOR NOVI SAD - BUSINESS INCUBATOR NOVI SAD DRUSTVO SA OGRANICENOM ODGOVORNOSCU NOVI SAD,BINS,OTH,false,6666.66,RS,VOJVODJANSKIH BRIGADA 28,NOVI SAD,21000,NA,RS106574479,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=933798146&projectId=699356&programId=31045243,NA,NA,NA,NA,NA,NA,NA
205212,699356,EEN Serbia SGA,participant,999940991,INSTITUT MIHAJLO PUPIN,IMP,HES,false,8666.66,RS,VOLGINA  15,BEOGRAD,11060,www.institutepupin.com,CS100008310,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=999940991&projectId=699356&programId=31045243,NA,NA,NA,NA,NA,NA,NA
205212,699356,EEN Serbia SGA,coordinator,940944621,PRIVREDNA KOMORA SRBIJE,CCIS,HES,false,NA,RS,RESAVSKA 13-15,BEOGRAD,11000,NA,RS100296837,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=940944621&projectId=699356&programId=31045243,NA,NA,NA,NA,NA,NA,NA
224079,857261,MIGREC,coordinator,996874336,UNIVERZITET U BEOGRADU – FAKULTET POLITIČKIH NAUKA,FPN,HES,false,295278.75,RS,JOVE ILICA 165,BEOGRAD,11000,www.fpn.bg.ac.rs,RS101746499,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=996874336&projectId=857261&programId=31045243,NA,NA,NA,NA,NA,NA,NA
224106,857558,ELICSIR,coordinator,999890260,UNIVERSITY OF NIS- FACULTY OF ELECTRONIC ENGINEERING,EF-UNINIS,HES,false,231437.5,RS,ALEKSANDRA MEDVEDEVA 14,NIS,18000,www.elfak.ni.ac.yu,CS100232259,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=999890260&projectId=857558&programId=31045243,NA,NA,NA,NA,NA,NA,NA
224101,857124,SIRAMM,participant,996740573,University of Belgrade - Faculty of Mechanical Engineering,Mech.Eng. BG,HES,false,138868.75,RS,Kraljice Marije  16,Belgrade,11120,http://www.mas.bg.ac.rs/,RS100209517,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=996740573&projectId=857124&programId=31045243,NA,NA,NA,NA,NA,NA,NA
224115,868390,B-Lock,coordinator,953661127,VLATACOM INSTITUT VISOKIH TEHNOLOGIJA DOO BEOGRAD,Vlatacom,OTH,false,50000,RS,MILUTINA MILANKOVICA 5,BEOGRAD,11070,www.vlatacom.com,RS101032613,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=953661127&projectId=868390&programId=31045243,NA,NA,NA,NA,NA,NA,NA
224108,854194,STRENTEX,coordinator,999825755,UNIVERZITET U NOVOM SADU FAKULTET TEHNICKIH NAUKA,FTN,HES,false,2475500,RS,TRG DOSITEJA OBRADOVICA  6,NOVI SAD,21000,NA,RS100724720,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=999825755&projectId=854194&programId=31045243,NA,NA,NA,NA,NA,NA,NA
212931,776754,ROSEWOOD,participant,994239816,HRVATSKI SUMARSKI INSTITUT,CFRI,REC,false,27031.25,HR,CVJETNO NASELJE 41,JASTREBARSKO,10450,www.sumins.hr,HR13579392023,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=994239816&projectId=776754&programId=31045243,NA,NA,NA,NA,NA,NA,NA
212931,776754,ROSEWOOD,participant,913468595,CENTAR KOMPETENCIJA DOO ZA ISTRAZIVANJE I RAZVOJ,CEKOM,REC,false,100625,HR,OHRIDSKA 17,VINKOVCI,32100,NA,HR91571971823,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=913468595&projectId=776754&programId=31045243,NA,NA,NA,NA,NA,NA,NA
211080,761809,DIATOMIC,participant,933205185,INOSENS DOO NOVI SAD,INO,OTH,false,224000,RS,VOJVODE MISICA 13 1 1,NOVI SAD,21000,NA,RS108555520,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=933205185&projectId=761809&programId=31045243,NA,NA,NA,NA,NA,NA,NA
211080,761809,DIATOMIC,participant,928575472,BIOSENSE INSTITUTE - RESEARCH AND DEVELOPMENT INSTITUTE FOR INFORMATION TECHNOLOGIES IN BIOSYSTEMS,BIOS,HES,false,3503068.75,RS,DR ZORANA DINDICA STREET 1,NOVI SAD,21000,www.biosense.rs,RS109015886,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=928575472&projectId=761809&programId=31045243,NA,NA,NA,NA,NA,NA,NA
210519,730381,H2020_Insurance,participant,999825755,UNIVERZITET U NOVOM SADU FAKULTET TEHNICKIH NAUKA,FTN,HES,false,81250,RS,TRG DOSITEJA OBRADOVICA  6,NOVI SAD,21000,NA,RS100724720,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=999825755&projectId=730381&programId=31045243,NA,NA,NA,NA,NA,NA,NA
210067,746265,EPATEE,participant,999570063,ENERGETSKI INSTITUT HRVOJE POZAR,EIHP,HES,false,59917.5,HR,SAVSKA CESTA 163,ZAGREB,10000,NA,HR43980170614,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=999570063&projectId=746265&programId=31045243,NA,NA,NA,NA,NA,NA,NA
210236,740934,TRIVALENT,participant,917587118,DREJTORIA E PERGJITSHME E POLICISE ASP,ASPA,HES,false,42270,AL,BULEARDI BAJRAH CURRI,TIRANA,1001,NA,NA,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=917587118&projectId=740934&programId=31045243,NA,NA,NA,NA,NA,NA,NA
210185,730900,SERA,participant,998675335,PUBLIC SCIENTIFIC INSTITUTE-INSTITUTE OF EARTHQUAKE ENGINEERING AND ENGINEERING SEISMOLOGY SS CYRIL AND METHODIUS UNIVERSITY SKOPJE IZIIS,IZIIS,HES,false,200000,MK,SALVADORE ALJENDE 73,SKOPJE,1000,http://www.iziis.edu.mk,MK4080009100200,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=998675335&projectId=730900&programId=31045243,NA,NA,NA,NA,NA,NA,NA
210253,741782,EnTIRE,participant,996606034,SVEUCILISTE U SPLITU MEDICINSKI FAKULTET,MEFST,HES,false,446000,HR,SOLTANSKA ULICA 2,SPLIT,21 000,NA,HR02879747067,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=996606034&projectId=741782&programId=31045243,NA,NA,NA,NA,NA,NA,NA
208187,763168,Steora,coordinator,935879766,INCLUDE DOO ZA PROIZVODNJU ELEKTRICNE OPREME,InClude,OTH,false,50000,HR,KNEZA TRPIMIRA 30,SOLIN,21210,NA,HR87239495136,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=935879766&projectId=763168&programId=31045243,NA,NA,NA,NA,NA,NA,NA
207214,733025,ImpleMentAll,participant,919529058,QENDRES SE SHENDETIT DHE MIREQENIES KOMUNITARE,CMHTir,HES,false,84250,AL,RRUGA IRFAN TOMINI PLL 8/3 10,TIRANA,1000,NA,ALL01524455R,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=919529058&projectId=733025&programId=31045243,NA,NA,NA,NA,NA,NA,NA
207214,733025,ImpleMentAll,participant,919503547,ZYRA PER SHENDET MENDOR,MHCPriz,HES,false,84250,XK,XH. BERISHA PN. PRIZREN,PRIZREN,20000,NA,NA,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=919503547&projectId=733025&programId=31045243,NA,NA,NA,NA,NA,NA,NA
207235,734145,PJ25 XSTREAM,participant,924128216,"CROATIA CONTROL, CROATIAN AIR NAVIGATION SERVICES LTD",CCL/COOPANS,OTH,false,NA,HR,RUDOLFA FIZIRA 2,VELIKA GORICA,10410,NA,HR33052761319,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=924128216&projectId=734145&programId=31045243,NA,NA,NA,NA,NA,NA,NA
206845,733121,PJ04 TAM,participant,924128216,"CROATIA CONTROL, CROATIAN AIR NAVIGATION SERVICES LTD",CCL/COOPANS,OTH,false,108255.18,HR,RUDOLFA FIZIRA 2,VELIKA GORICA,10410,NA,HR33052761319,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=924128216&projectId=733121&programId=31045243,NA,NA,NA,NA,NA,NA,NA
206255,734129,PJ06 ToBeFREE,participant,924128216,"CROATIA CONTROL, CROATIAN AIR NAVIGATION SERVICES LTD",CCL/COOPANS,OTH,false,62300,HR,RUDOLFA FIZIRA 2,VELIKA GORICA,10410,NA,HR33052761319,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=924128216&projectId=734129&programId=31045243,NA,NA,NA,NA,NA,NA,NA
207105,743632,ELG-blocks,coordinator,989041974,PREDUZECE ZA PROJEKTOVANJE INZENJERING KONSALTING I POSLOVNE USLUGE AEDES COOP DOO BEOGRAD-ZEMUN,AEDES COOP DOO,OTH,false,50000,RS,PRVOMAJSKA 109,BEOGRAD ZEMUN,11080,NA,RS100286193,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=989041974&projectId=743632&programId=31045243,NA,NA,NA,NA,NA,NA,NA
206248,731864,PJ01 EAD,participant,924128216,"CROATIA CONTROL, CROATIAN AIR NAVIGATION SERVICES LTD",CCL/COOPANS,OTH,false,69699.91,HR,RUDOLFA FIZIRA 2,VELIKA GORICA,10410,NA,HR33052761319,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=924128216&projectId=731864&programId=31045243,NA,NA,NA,NA,NA,NA,NA
206408,731765,PJ19 CI,participant,924128216,"CROATIA CONTROL, CROATIAN AIR NAVIGATION SERVICES LTD",CCL/COOPANS,OTH,false,25410,HR,RUDOLFA FIZIRA 2,VELIKA GORICA,10410,NA,HR33052761319,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=924128216&projectId=731765&programId=31045243,NA,NA,NA,NA,NA,NA,NA
206844,731781,PJ02 EARTH,participant,924128216,"CROATIA CONTROL, CROATIAN AIR NAVIGATION SERVICES LTD",CCL/COOPANS,OTH,false,NA,HR,RUDOLFA FIZIRA 2,VELIKA GORICA,10410,NA,HR33052761319,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=924128216&projectId=731781&programId=31045243,NA,NA,NA,NA,NA,NA,NA
199973,692191,SmartEIZ,coordinator,983392403,EKONOMSKI INSTITUT ZAGREB,EIZ,REC,false,407285,HR,TRG J F KENNEDY A 7,ZAGREB,10000,www.eizg.hr,HR70925432731,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=983392403&projectId=692191&programId=31045243,NA,NA,NA,NA,NA,NA,NA
199859,688156,symbIoTe,participant,999876486,SVEUCILISTE U ZAGREBU FAKULTET ELEKTROTEHNIKE I RACUNARSTVA,FER,HES,false,346875,HR,UNSKA 3,ZAGREB,10000,www.fer.hr,HR57029260362,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=999876486&projectId=688156&programId=31045243,NA,NA,NA,NA,NA,NA,NA
199859,688156,symbIoTe,participant,940917849,A1 HRVATSKA DRUSTVO S ORGANICENOM ODGOVORNOSCU ZA USLUGE JAVNIH TELEKOMUNIKACIJA,A1,PRC,false,215125,HR,VRTNI PUT 1,ZAGREB,10000,NA,HR29524210204,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=940917849&projectId=688156&programId=31045243,NA,NA,NA,NA,NA,NA,NA
198650,653748,CARISMAND,participant,998833833,UNIVERZITET U NOVOM SADU,UNS,HES,false,77500,RS,DR ZORANA DINDICA 1,NOVI SAD,21000,http://www.uns.ac.rs,RS101636534,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=998833833&projectId=653748&programId=31045243,NA,NA,NA,NA,NA,NA,NA
